week,skill,count,co_skills
2024-W09,data engineering,83.9,"['agile', 'android', 'angular']"
2024-W09,deep learning,81.0,"['agile', 'android', 'angular']"
2024-W09,redis,80.3,"['agile', 'android', 'angular']"
2024-W09,microservices,79.1,"['agile', 'android', 'angular']"
2024-W09,tailwind,78.9,[]
2024-W09,scikit-learn,78.8,"['agile', 'android', 'angular']"
2024-W09,ios,78.6,"['agile', 'android', 'angular']"
2024-W09,terraform,78.5,"['agile', 'android', 'angular']"
2024-W09,go,71.1,"['agile', 'android', 'angular']"
2024-W09,graphql,71.0,"['agile', 'android', 'angular']"
2024-W09,elasticsearch,66.4,"['agile', 'android', 'angular']"
2024-W09,flask,65.1,"['agile', 'android', 'angular']"
2024-W09,dart,60.1,"['agile', 'android', 'angular']"
2024-W09,vue,59.8,"['agile', 'android', 'angular']"
2024-W09,swift,56.9,"['agile', 'android', 'angular']"
2024-W09,kotlin,52.0,[]
2024-W09,ruby,50.8,"['agile', 'android', 'angular']"
2024-W09,rust,50.8,"['agile', 'android', 'angular']"
2024-W09,fastapi,46.9,[]
2024-W09,llm,42.4,[]
2024-W09,scala,39.6,"['agile', 'android', 'angular']"
2024-W09,svelte,38.8,"['agile', 'android', 'angular']"
2024-W09,langchain,15.4,[]
2024-W10,java,267.4,"['agile', 'android', 'angular']"
2024-W10,javascript,256.8,"['agile', 'android', 'angular']"
2024-W10,react,236.0,"['agile', 'android', 'angular']"
2024-W10,python,228.3,"['agile', 'android', 'angular']"
2024-W10,nodejs,193.5,"['agile', 'android', 'angular']"
2024-W10,csharp,185.7,"['agile', 'android', 'angular']"
2024-W10,aws,181.8,"['agile', 'android', 'angular']"
2024-W10,mysql,166.6,"['agile', 'android', 'angular']"
2024-W10,docker,164.2,"['agile', 'android', 'angular']"
2024-W10,dotnet,159.1,"['agile', 'android', 'angular']"
2024-W10,spring,149.8,"['agile', 'android', 'angular']"
2024-W10,machine learning,149.1,"['agile', 'android', 'angular']"
2024-W10,azure,144.0,"['agile', 'android', 'angular']"
2024-W10,angular,141.4,"['agile', 'android', 'aws']"
2024-W10,php,140.2,"['agile', 'android', 'angular']"
2024-W10,android,139.6,"['agile', 'angular', 'aws']"
2024-W10,flutter,139.2,"['agile', 'android', 'angular']"
2024-W10,data science,135.8,"['agile', 'android', 'angular']"
2024-W10,devops,132.4,"['agile', 'android', 'angular']"
2024-W10,agile,131.4,"['android', 'angular', 'aws']"
2024-W10,postgresql,129.8,"['agile', 'android', 'angular']"
2024-W10,cybersecurity,128.8,"['agile', 'android', 'angular']"
2024-W10,mongodb,125.1,"['agile', 'android', 'angular']"
2024-W10,typescript,123.7,"['agile', 'android', 'angular']"
2024-W10,kubernetes,114.7,"['agile', 'android', 'angular']"
2024-W10,react native,107.7,"['agile', 'android', 'angular']"
2024-W10,blockchain,104.6,"['agile', 'android', 'angular']"
2024-W10,google cloud,99.3,"['agile', 'android', 'angular']"
2024-W10,tensorflow,98.0,"['agile', 'android', 'angular']"
2024-W10,deep learning,97.0,"['agile', 'android', 'angular']"
2024-W10,data engineering,96.9,"['agile', 'android', 'angular']"
2024-W10,ios,94.6,"['agile', 'android', 'angular']"
2024-W10,next.js,91.5,"['agile', 'android', 'angular']"
2024-W10,cpp,91.3,"['agile', 'android', 'angular']"
2024-W10,tailwind,87.4,[]
2024-W10,laravel,85.7,"['agile', 'android', 'angular']"
2024-W10,django,85.4,"['agile', 'android', 'angular']"
2024-W10,redis,81.0,"['agile', 'android', 'angular']"
2024-W10,pytorch,78.9,"['agile', 'android', 'angular']"
2024-W10,elasticsearch,75.1,"['agile', 'android', 'angular']"
2024-W10,vue,74.8,"['agile', 'android', 'angular']"
2024-W10,microservices,68.4,[]
2024-W10,graphql,68.0,"['agile', 'android', 'angular']"
2024-W10,go,66.0,"['agile', 'android', 'angular']"
2024-W10,scikit-learn,65.4,"['agile', 'android', 'angular']"
2024-W10,flask,64.9,"['agile', 'android', 'angular']"
2024-W10,terraform,64.9,"['agile', 'android', 'angular']"
2024-W10,kotlin,63.5,"['agile', 'android', 'angular']"
2024-W10,swift,56.8,"['agile', 'android', 'angular']"
2024-W10,dart,46.6,[]
2024-W10,ruby,43.4,"['agile', 'android', 'angular']"
2024-W10,rust,40.6,"['agile', 'android', 'angular']"
2024-W10,fastapi,39.4,[]
2024-W10,scala,38.3,"['agile', 'android', 'angular']"
2024-W10,llm,27.3,[]
2024-W10,langchain,21.4,[]
2024-W10,svelte,19.1,[]
2024-W11,java,266.0,"['agile', 'android', 'angular']"
2024-W11,javascript,257.1,"['agile', 'android', 'angular']"
2024-W11,react,238.8,"['agile', 'android', 'angular']"
2024-W11,python,229.2,"['agile', 'android', 'angular']"
2024-W11,csharp,186.5,"['agile', 'android', 'angular']"
2024-W11,aws,184.3,"['agile', 'android', 'angular']"
2024-W11,nodejs,178.1,"['agile', 'android', 'angular']"
2024-W11,mysql,175.4,"['agile', 'android', 'angular']"
2024-W11,dotnet,170.3,"['agile', 'android', 'angular']"
2024-W11,docker,162.0,"['agile', 'android', 'angular']"
2024-W11,php,155.0,"['agile', 'android', 'angular']"
2024-W11,angular,154.6,"['agile', 'android', 'aws']"
2024-W11,azure,149.8,"['agile', 'android', 'angular']"
2024-W11,devops,142.1,"['agile', 'android', 'angular']"
2024-W11,android,136.1,"['agile', 'angular', 'aws']"
2024-W11,machine learning,134.9,"['agile', 'android', 'angular']"
2024-W11,spring,134.5,"['agile', 'android', 'angular']"
2024-W11,data science,134.2,"['agile', 'android', 'angular']"
2024-W11,cybersecurity,132.1,"['agile', 'android', 'angular']"
2024-W11,flutter,127.3,"['agile', 'android', 'angular']"
2024-W11,mongodb,126.5,"['agile', 'android', 'angular']"
2024-W11,postgresql,122.9,"['agile', 'android', 'angular']"
2024-W11,agile,121.4,"['android', 'angular', 'aws']"
2024-W11,react native,121.1,"['agile', 'android', 'angular']"
2024-W11,typescript,102.8,[]
2024-W11,laravel,102.6,"['agile', 'android', 'angular']"
2024-W11,django,100.1,"['agile', 'android', 'angular']"
2024-W11,blockchain,96.7,[]
2024-W11,kubernetes,96.3,"['agile', 'android', 'angular']"
2024-W11,microservices,92.8,"['agile', 'android', 'angular']"
2024-W11,data engineering,92.2,"['agile', 'android', 'angular']"
2024-W11,tensorflow,88.9,"['agile', 'android', 'angular']"
2024-W11,deep learning,87.7,"['agile', 'android', 'angular']"
2024-W11,cpp,83.9,"['agile', 'android', 'angular']"
2024-W11,google cloud,83.6,"['agile', 'android', 'angular']"
2024-W11,pytorch,82.7,"['agile', 'android', 'angular']"
2024-W11,next.js,81.2,"['agile', 'android', 'angular']"
2024-W11,terraform,81.1,"['agile', 'android', 'angular']"
2024-W11,vue,80.8,"['agile', 'android', 'angular']"
2024-W11,ios,79.3,"['agile', 'android', 'angular']"
2024-W11,tailwind,78.4,[]
2024-W11,elasticsearch,74.3,"['agile', 'android', 'angular']"
2024-W11,go,72.1,"['agile', 'android', 'angular']"
2024-W11,redis,68.7,"['agile', 'android', 'angular']"
2024-W11,swift,68.7,"['agile', 'android', 'angular']"
2024-W11,graphql,68.5,"['agile', 'android', 'angular']"
2024-W11,scikit-learn,66.4,"['agile', 'android', 'angular']"
2024-W11,kotlin,66.2,"['agile', 'android', 'angular']"
2024-W11,flask,54.7,"['agile', 'android', 'angular']"
2024-W11,dart,53.9,[]
2024-W11,fastapi,51.8,[]
2024-W11,rust,46.1,"['agile', 'android', 'angular']"
2024-W11,ruby,40.3,"['agile', 'android', 'angular']"
2024-W11,scala,36.4,"['agile', 'android', 'angular']"
2024-W11,svelte,34.3,"['agile', 'android', 'angular']"
2024-W11,llm,26.4,[]
2024-W11,langchain,20.6,[]
2024-W12,java,261.8,"['agile', 'android', 'angular']"
2024-W12,javascript,258.7,"['agile', 'android', 'angular']"
2024-W12,python,232.3,"['agile', 'android', 'angular']"
2024-W12,react,224.9,"['agile', 'android', 'angular']"
2024-W12,nodejs,191.6,"['agile', 'android', 'angular']"
2024-W12,aws,187.3,"['agile', 'android', 'angular']"
2024-W12,mysql,180.3,"['agile', 'android', 'angular']"
2024-W12,docker,178.7,"['agile', 'android', 'angular']"
2024-W12,csharp,169.1,"['agile', 'android', 'angular']"
2024-W12,dotnet,165.5,"['agile', 'android', 'angular']"
2024-W12,spring,155.6,"['agile', 'android', 'angular']"
2024-W12,angular,153.2,"['agile', 'android', 'aws']"
2024-W12,azure,148.3,"['agile', 'android', 'angular']"
2024-W12,php,146.3,"['agile', 'android', 'angular']"
2024-W12,devops,142.8,"['agile', 'android', 'angular']"
2024-W12,flutter,140.5,"['agile', 'android', 'angular']"
2024-W12,machine learning,139.3,"['agile', 'android', 'angular']"
2024-W12,android,138.8,"['agile', 'angular', 'aws']"
2024-W12,agile,137.1,"['android', 'angular', 'aws']"
2024-W12,postgresql,134.0,"['agile', 'android', 'angular']"
2024-W12,data science,132.0,"['agile', 'android', 'angular']"
2024-W12,mongodb,125.8,"['agile', 'android', 'angular']"
2024-W12,cybersecurity,120.7,"['agile', 'android', 'angular']"
2024-W12,blockchain,113.3,"['agile', 'android', 'angular']"
2024-W12,google cloud,105.9,"['agile', 'android', 'angular']"
2024-W12,typescript,104.9,"['agile', 'android', 'angular']"
2024-W12,kubernetes,104.5,"['agile', 'android', 'angular']"
2024-W12,data engineering,99.5,"['agile', 'android', 'angular']"
2024-W12,tensorflow,98.2,"['agile', 'android', 'angular']"
2024-W12,django,96.5,"['agile', 'android', 'angular']"
2024-W12,react native,96.2,"['agile', 'android', 'angular']"
2024-W12,deep learning,87.5,"['agile', 'android', 'angular']"
2024-W12,next.js,87.0,"['agile', 'android', 'angular']"
2024-W12,cpp,86.8,"['agile', 'android', 'angular']"
2024-W12,ios,85.2,"['agile', 'android', 'angular']"
2024-W12,tailwind,84.6,"['agile', 'android', 'angular']"
2024-W12,elasticsearch,84.3,"['agile', 'android', 'angular']"
2024-W12,pytorch,84.1,"['agile', 'android', 'angular']"
2024-W12,laravel,82.7,"['agile', 'android', 'angular']"
2024-W12,microservices,81.0,"['agile', 'android', 'angular']"
2024-W12,go,76.7,"['agile', 'android', 'angular']"
2024-W12,kotlin,76.6,"['agile', 'android', 'angular']"
2024-W12,redis,73.6,"['agile', 'android', 'angular']"
2024-W12,terraform,72.2,"['agile', 'android', 'angular']"
2024-W12,vue,69.0,"['agile', 'android', 'angular']"
2024-W12,flask,68.9,"['agile', 'android', 'angular']"
2024-W12,scikit-learn,65.9,"['agile', 'android', 'angular']"
2024-W12,graphql,56.7,"['agile', 'android', 'angular']"
2024-W12,swift,53.0,"['agile', 'android', 'angular']"
2024-W12,ruby,48.2,"['agile', 'android', 'angular']"
2024-W12,dart,47.8,"['agile', 'android', 'angular']"
2024-W12,rust,38.9,"['agile', 'android', 'angular']"
2024-W12,svelte,35.9,"['agile', 'android', 'angular']"
2024-W12,fastapi,34.8,[]
2024-W12,scala,30.8,"['agile', 'android', 'angular']"
2024-W12,llm,27.8,[]
2024-W12,langchain,22.2,[]
2024-W13,java,257.7,"['agile', 'android', 'angular']"
2024-W13,javascript,256.9,"['agile', 'android', 'angular']"
2024-W13,react,233.3,"['agile', 'android', 'angular']"
2024-W13,python,224.8,"['agile', 'android', 'angular']"
2024-W13,nodejs,191.8,"['agile', 'android', 'angular']"
2024-W13,aws,190.8,"['agile', 'android', 'angular']"
2024-W13,mysql,180.8,"['agile', 'android', 'angular']"
2024-W13,csharp,172.9,"['agile', 'android', 'angular']"
2024-W13,dotnet,164.0,"['agile', 'android', 'angular']"
2024-W13,docker,158.7,"['agile', 'android', 'angular']"
2024-W13,php,151.8,"['agile', 'android', 'angular']"
2024-W13,machine learning,149.5,"['agile', 'android', 'angular']"
2024-W13,azure,143.5,"['agile', 'android', 'angular']"
2024-W13,angular,140.3,"['agile', 'android', 'aws']"
2024-W13,flutter,137.6,"['agile', 'android', 'angular']"
2024-W13,devops,136.9,"['agile', 'android', 'angular']"
2024-W13,agile,136.6,"['android', 'angular', 'aws']"
2024-W13,android,135.1,"['agile', 'angular', 'aws']"
2024-W13,cybersecurity,134.9,"['agile', 'android', 'angular']"
2024-W13,spring,132.4,"['agile', 'android', 'angular']"
2024-W13,postgresql,131.7,"['agile', 'android', 'angular']"
2024-W13,mongodb,129.8,"['agile', 'android', 'angular']"
2024-W13,data science,127.5,"['agile', 'android', 'angular']"
2024-W13,typescript,120.1,"['agile', 'android', 'angular']"
2024-W13,kubernetes,108.5,"['agile', 'android', 'angular']"
2024-W13,react native,106.8,"['agile', 'android', 'angular']"
2024-W13,tensorflow,103.8,"['agile', 'android', 'angular']"
2024-W13,blockchain,100.8,"['agile', 'android', 'angular']"
2024-W13,laravel,100.6,"['agile', 'android', 'angular']"
2024-W13,google cloud,100.5,"['agile', 'android', 'angular']"
2024-W13,microservices,93.5,"['agile', 'android', 'angular']"
2024-W13,kotlin,91.6,"['agile', 'android', 'angular']"
2024-W13,cpp,89.0,"['agile', 'android', 'angular']"
2024-W13,terraform,88.4,"['agile', 'android', 'angular']"
2024-W13,ios,87.7,"['agile', 'android', 'angular']"
2024-W13,tailwind,87.3,"['agile', 'android', 'angular']"
2024-W13,next.js,84.4,"['agile', 'android', 'angular']"
2024-W13,elasticsearch,83.6,"['agile', 'android', 'angular']"
2024-W13,deep learning,82.4,"['agile', 'android', 'angular']"
2024-W13,pytorch,81.1,"['agile', 'android', 'angular']"
2024-W13,redis,79.9,"['agile', 'android', 'angular']"
2024-W13,go,78.6,"['agile', 'android', 'angular']"
2024-W13,django,74.5,"['agile', 'android', 'angular']"
2024-W13,vue,73.3,"['agile', 'android', 'angular']"
2024-W13,data engineering,70.8,"['agile', 'android', 'angular']"
2024-W13,swift,63.3,"['agile', 'android', 'angular']"
2024-W13,flask,62.5,"['agile', 'android', 'angular']"
2024-W13,graphql,61.8,"['agile', 'android', 'angular']"
2024-W13,scikit-learn,59.2,"['agile', 'android', 'angular']"
2024-W13,dart,52.4,"['agile', 'android', 'angular']"
2024-W13,rust,46.6,"['agile', 'android', 'angular']"
2024-W13,ruby,41.0,"['agile', 'android', 'angular']"
2024-W13,scala,39.5,"['agile', 'android', 'angular']"
2024-W13,fastapi,33.0,[]
2024-W13,svelte,26.0,"['agile', 'android', 'angular']"
2024-W13,langchain,16.6,[]
2024-W13,llm,15.8,[]
2024-W14,java,272.9,"['agile', 'android', 'angular']"
2024-W14,javascript,254.9,"['agile', 'android', 'angular']"
2024-W14,react,236.8,"['agile', 'android', 'angular']"
2024-W14,python,228.0,"['agile', 'android', 'angular']"
2024-W14,aws,198.8,"['agile', 'android', 'angular']"
2024-W14,nodejs,195.0,"['agile', 'android', 'angular']"
2024-W14,csharp,182.2,"['agile', 'android', 'angular']"
2024-W14,mysql,169.9,"['agile', 'android', 'angular']"
2024-W14,docker,160.7,"['agile', 'android', 'angular']"
2024-W14,angular,158.2,"['agile', 'android', 'aws']"
2024-W14,dotnet,156.2,"['agile', 'android', 'angular']"
2024-W14,azure,148.2,"['agile', 'android', 'angular']"
2024-W14,php,147.6,"['agile', 'android', 'angular']"
2024-W14,spring,145.0,"['agile', 'android', 'angular']"
2024-W14,data science,133.3,"['agile', 'android', 'angular']"
2024-W14,flutter,132.4,"['agile', 'android', 'angular']"
2024-W14,machine learning,130.0,"['agile', 'android', 'angular']"
2024-W14,agile,129.8,"['android', 'angular', 'aws']"
2024-W14,postgresql,127.1,"['agile', 'android', 'angular']"
2024-W14,cybersecurity,126.2,"['agile', 'android', 'angular']"
2024-W14,android,124.3,"['agile', 'angular', 'aws']"
2024-W14,devops,123.9,"['agile', 'android', 'angular']"
2024-W14,typescript,118.0,"['agile', 'android', 'angular']"
2024-W14,mongodb,115.7,"['agile', 'android', 'angular']"
2024-W14,tensorflow,108.2,"['agile', 'android', 'angular']"
2024-W14,kubernetes,106.9,"['agile', 'android', 'angular']"
2024-W14,react native,105.3,"['agile', 'android', 'angular']"
2024-W14,google cloud,103.2,"['agile', 'android', 'angular']"
2024-W14,blockchain,98.6,"['agile', 'android', 'angular']"
2024-W14,data engineering,96.0,"['agile', 'android', 'angular']"
2024-W14,microservices,94.3,"['agile', 'android', 'angular']"
2024-W14,laravel,92.7,"['agile', 'android', 'angular']"
2024-W14,cpp,90.5,"['agile', 'android', 'angular']"
2024-W14,django,88.0,"['agile', 'android', 'angular']"
2024-W14,pytorch,88.0,"['agile', 'android', 'angular']"
2024-W14,terraform,86.8,"['agile', 'android', 'angular']"
2024-W14,next.js,86.1,"['agile', 'android', 'angular']"
2024-W14,deep learning,84.3,"['agile', 'android', 'angular']"
2024-W14,tailwind,80.1,[]
2024-W14,flask,79.6,"['agile', 'android', 'angular']"
2024-W14,ios,74.8,"['agile', 'android', 'angular']"
2024-W14,redis,73.7,"['agile', 'android', 'angular']"
2024-W14,dart,72.6,"['agile', 'android', 'angular']"
2024-W14,graphql,65.1,"['agile', 'android', 'angular']"
2024-W14,kotlin,62.4,"['agile', 'android', 'angular']"
2024-W14,elasticsearch,61.1,"['agile', 'android', 'angular']"
2024-W14,go,57.9,"['agile', 'android', 'angular']"
2024-W14,swift,57.9,"['agile', 'android', 'angular']"
2024-W14,vue,57.0,"['agile', 'android', 'angular']"
2024-W14,ruby,47.2,"['agile', 'android', 'angular']"
2024-W14,scikit-learn,45.0,[]
2024-W14,fastapi,42.8,[]
2024-W14,rust,35.0,"['agile', 'android', 'angular']"
2024-W14,scala,32.8,"['agile', 'android', 'angular']"
2024-W14,llm,31.7,[]
2024-W14,svelte,21.0,[]
2024-W14,langchain,18.3,[]
2024-W15,java,272.1,"['agile', 'android', 'angular']"
2024-W15,javascript,244.1,"['agile', 'android', 'angular']"
2024-W15,react,230.4,"['agile', 'android', 'angular']"
2024-W15,python,224.2,"['agile', 'android', 'angular']"
2024-W15,csharp,184.7,"['agile', 'android', 'angular']"
2024-W15,aws,183.3,"['agile', 'android', 'angular']"
2024-W15,mysql,180.8,"['agile', 'android', 'angular']"
2024-W15,nodejs,180.0,"['agile', 'android', 'angular']"
2024-W15,dotnet,175.8,"['agile', 'android', 'angular']"
2024-W15,docker,172.3,"['agile', 'android', 'angular']"
2024-W15,azure,158.8,"['agile', 'android', 'angular']"
2024-W15,machine learning,151.0,"['agile', 'android', 'angular']"
2024-W15,angular,150.5,"['agile', 'android', 'aws']"
2024-W15,php,144.2,"['agile', 'android', 'angular']"
2024-W15,devops,141.1,"['agile', 'android', 'angular']"
2024-W15,spring,138.3,"['agile', 'android', 'angular']"
2024-W15,cybersecurity,137.1,"['agile', 'android', 'angular']"
2024-W15,agile,136.2,"['android', 'angular', 'aws']"
2024-W15,mongodb,133.2,"['agile', 'android', 'angular']"
2024-W15,android,133.0,"['agile', 'angular', 'aws']"
2024-W15,data science,132.8,"['agile', 'android', 'angular']"
2024-W15,postgresql,129.3,"['agile', 'android', 'angular']"
2024-W15,flutter,128.6,"['agile', 'android', 'angular']"
2024-W15,typescript,120.6,"['agile', 'android', 'angular']"
2024-W15,react native,117.1,"['agile', 'android', 'angular']"
2024-W15,kubernetes,114.7,"['agile', 'android', 'angular']"
2024-W15,data engineering,106.8,"['agile', 'android', 'angular']"
2024-W15,blockchain,103.7,"['agile', 'android', 'angular']"
2024-W15,google cloud,96.5,"['agile', 'android', 'angular']"
2024-W15,next.js,96.5,"['agile', 'android', 'angular']"
2024-W15,tensorflow,96.2,"['agile', 'android', 'angular']"
2024-W15,django,91.5,"['agile', 'android', 'angular']"
2024-W15,deep learning,90.1,"['agile', 'android', 'angular']"
2024-W15,pytorch,89.5,[]
2024-W15,laravel,87.0,"['agile', 'android', 'angular']"
2024-W15,redis,85.8,"['agile', 'android', 'angular']"
2024-W15,tailwind,83.9,[]
2024-W15,cpp,79.3,"['agile', 'android', 'angular']"
2024-W15,terraform,77.3,"['agile', 'android', 'angular']"
2024-W15,elasticsearch,74.5,"['agile', 'android', 'angular']"
2024-W15,ios,72.2,"['agile', 'android', 'angular']"
2024-W15,go,72.1,"['agile', 'android', 'angular']"
2024-W15,graphql,71.5,"['agile', 'android', 'angular']"
2024-W15,scikit-learn,70.8,"['agile', 'android', 'angular']"
2024-W15,vue,70.7,"['agile', 'android', 'angular']"
