candidate_id,target_role,experience_level,cv_skills_count,required_skills_count,preferred_skills_count,matched_required_count,matched_preferred_count,missing_required_count,missing_preferred_count,required_match_ratio,preferred_match_ratio,project_match_ratio,experience_months,num_projects,has_projects,num_certificates,has_certificates,ats_quality_score,final_score,level
CAND_2D3326B9,Data Engineer,Entry Level,23,10,15,3,2,6,12,0.3333333333333333,0.14285714285714285,0.043478260869565216,12.0,3.0,1,3.0,1,55.5,36.69,Beginner
CAND_EEC6B46A,Frontend Developer,Fresher,26,10,10,1,2,9,7,0.1,0.2222222222222222,0.0,0.0,3.0,1,2.0,1,58.0,18.12,Beginner
CAND_21D1856C,Security Engineer,Entry Level,24,10,13,1,4,9,7,0.1,0.36363636363636365,0.047619047619047616,12.0,3.0,1,3.0,1,57.0,29.7,Beginner
CAND_0D57B354,Product Manager,Entry Level,22,8,0,2,0,6,0,0.25,0.0,0.0,6.0,1.0,1,2.0,1,42.0,21.52,Beginner
CAND_584B403F,QA Engineer,Entry Level,24,10,8,0,3,10,5,0.0,0.375,0.05555555555555555,6.0,4.0,1,0.0,0,56.0,16.13,Beginner
CAND_8B9D3DBA,Backend Developer,Entry Level,25,10,9,3,3,6,6,0.3333333333333333,0.3333333333333333,0.23529411764705882,6.0,3.0,1,0.0,0,52.5,31.57,Beginner
CAND_E48EABE6,DevOps Engineer,Fresher,25,10,7,3,1,7,6,0.3,0.14285714285714285,0.058823529411764705,0.0,1.0,1,3.0,1,48.5,24.4,Beginner
CAND_9E6EE267,Product Manager,Fresher,25,8,0,0,0,8,0,0.0,0.0,0.0,0.0,6.0,1,3.0,1,73.5,14.68,Beginner
CAND_635A4FD3,Mobile Developer,Junior,30,10,15,3,4,7,11,0.3,0.26666666666666666,0.08,36.0,2.0,1,0.0,0,55.0,36.95,Beginner
CAND_5B59A38B,Backend Developer,Mid Level,23,10,9,2,2,7,7,0.2222222222222222,0.2222222222222222,0.058823529411764705,48.0,3.0,1,3.0,1,55.5,40.77,Beginner
CAND_3467DE62,Backend Developer,Fresher,25,10,9,1,4,8,5,0.1111111111111111,0.4444444444444444,0.0,0.0,3.0,1,5.0,1,62.5,27.01,Beginner
CAND_16B95FFE,Cloud Engineer,Entry Level,24,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,12.0,5.0,1,1.0,1,63.0,27.96,Beginner
CAND_7AA6A13A,QA Engineer,Entry Level,25,10,8,0,2,10,6,0.0,0.25,0.0,6.0,3.0,1,2.0,1,56.5,18.07,Beginner
CAND_C00FDE27,UI/UX Designer,Entry Level,28,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,12.0,2.0,1,2.0,1,56.0,19.06,Beginner
CAND_FD4329D5,Machine Learning Engineer,Entry Level,22,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,6.0,1.0,1,1.0,1,40.0,22.78,Beginner
CAND_E8DD7F62,Cloud Engineer,Entry Level,25,10,7,1,1,9,6,0.1,0.14285714285714285,0.058823529411764705,12.0,5.0,1,0.0,0,62.5,21.94,Beginner
CAND_1DF08FD2,Product Manager,Junior,22,8,0,1,0,7,0,0.125,0.0,0.0,36.0,1.0,1,1.0,1,40.0,25.67,Beginner
CAND_4EE59FE0,Machine Learning Engineer,Entry Level,25,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,6.0,1.0,1,1.0,1,44.5,23.01,Beginner
CAND_C49E85AE,AI ML,Entry Level,28,10,12,8,2,2,9,0.8,0.18181818181818182,0.19047619047619047,6.0,7.0,1,1.0,1,79.0,51.38,Intermediate
CAND_FA5C79FB,Mobile Developer,Junior,26,10,15,3,1,7,14,0.3,0.06666666666666667,0.04,36.0,3.0,1,4.0,1,62.0,44.37,Beginner
CAND_A9B07B93,AI ML,Fresher,30,10,12,8,2,2,9,0.8,0.18181818181818182,0.14285714285714285,0.0,3.0,1,2.0,1,64.0,48.16,Beginner
CAND_FF38EE5D,AI ML,Junior,25,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,24.0,4.0,1,2.0,1,61.5,63.95,Intermediate
CAND_2D79BA3B,Full Stack Developer,Entry Level,25,10,9,6,5,4,4,0.6,0.5555555555555556,0.2222222222222222,6.0,5.0,1,3.0,1,68.5,51.06,Intermediate
CAND_CF75D190,Backend Developer,Junior,25,10,9,4,3,5,6,0.4444444444444444,0.3333333333333333,0.11764705882352941,36.0,3.0,1,1.0,1,54.5,47.6,Beginner
CAND_17FEA1A4,Backend Developer,Entry Level,29,10,9,2,3,7,6,0.2222222222222222,0.3333333333333333,0.11764705882352941,12.0,4.0,1,1.0,1,65.5,31.76,Beginner
CAND_FFBECAE7,Security Engineer,Fresher,27,10,13,1,5,9,6,0.1,0.45454545454545453,0.047619047619047616,0.0,1.0,1,3.0,1,51.5,19.5,Beginner
CAND_5C19D3A1,AI ML,Entry Level,33,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,12.0,3.0,1,1.0,1,66.5,54.7,Intermediate
CAND_4E1D09FD,Cloud Engineer,Junior,25,10,7,3,0,7,7,0.3,0.0,0.11764705882352941,36.0,6.0,1,3.0,1,73.5,43.44,Beginner
CAND_FD68BF26,Cloud Engineer,Entry Level,25,10,7,1,0,9,7,0.1,0.0,0.0,12.0,3.0,1,1.0,1,54.5,21.23,Beginner
CAND_4FFDDAC1,UI/UX Designer,Junior,24,10,7,0,1,10,6,0.0,0.14285714285714285,0.058823529411764705,24.0,6.0,1,1.0,1,68.0,27.71,Beginner
CAND_5935C741,Frontend Developer,Fresher,22,10,10,2,1,8,8,0.2,0.1111111111111111,0.05263157894736842,0.0,2.0,1,1.0,1,45.0,17.48,Beginner
CAND_4B56932E,QA Engineer,Entry Level,24,10,8,0,1,10,7,0.0,0.125,0.05555555555555555,12.0,3.0,1,1.0,1,53.0,19.23,Beginner
CAND_FCACB5CB,QA Engineer,Junior,26,10,8,0,1,10,7,0.0,0.125,0.05555555555555555,24.0,3.0,1,1.0,1,56.0,26.88,Beginner
CAND_AA75874F,Backend Developer,Entry Level,25,10,9,4,3,5,6,0.4444444444444444,0.3333333333333333,0.058823529411764705,6.0,3.0,1,3.0,1,58.5,39.67,Beginner
CAND_E1935851,Product Manager,Entry Level,24,8,0,0,0,8,0,0.0,0.0,0.0,6.0,6.0,1,2.0,1,70.0,16.25,Beginner
CAND_334F0C16,Machine Learning Engineer,Fresher,23,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,0.0,4.0,1,1.0,1,56.5,24.55,Beginner
CAND_F19752DC,Backend Developer,Junior,27,10,9,2,2,7,7,0.2222222222222222,0.2222222222222222,0.058823529411764705,24.0,2.0,1,2.0,1,54.5,37.05,Beginner
CAND_6BD7E186,Software Engineer,Junior,28,10,11,5,5,5,5,0.5,0.5,0.15,36.0,4.0,1,1.0,1,64.0,52.45,Intermediate
CAND_CEBE73D3,Data Analyst,Fresher,26,10,7,5,3,5,4,0.5,0.42857142857142855,0.0,0.0,0.0,0,2.0,1,43.0,30.44,Beginner
CAND_4CDDD18A,AI ML,Fresher,31,10,12,8,1,2,10,0.8,0.09090909090909091,0.14285714285714285,0.0,4.0,1,1.0,1,68.5,45.48,Beginner
CAND_F947CDAD,System Administrator,Junior,25,2,0,0,0,2,0,0.0,0.0,0.0,36.0,3.0,1,1.0,1,54.5,24.73,Beginner
CAND_A8202DEE,Full Stack Developer,Junior,24,10,9,6,5,4,4,0.6,0.5555555555555556,0.2222222222222222,36.0,5.0,1,1.0,1,63.0,58.04,Intermediate
CAND_BB61EA51,Mobile Developer,Entry Level,27,10,15,2,3,8,12,0.2,0.2,0.12,12.0,6.0,1,2.0,1,74.5,32.02,Beginner
CAND_46042BD5,Backend Developer,Junior,25,10,9,3,2,6,7,0.3333333333333333,0.2222222222222222,0.058823529411764705,24.0,3.0,1,4.0,1,60.5,47.46,Beginner
CAND_F7866186,Data Analyst,Entry Level,25,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,6.0,3.0,1,3.0,1,58.5,43.73,Beginner
CAND_BF200216,Data Analyst,Entry Level,27,10,7,7,3,3,4,0.7,0.42857142857142855,0.17647058823529413,6.0,2.0,1,3.0,1,56.5,50.84,Intermediate
CAND_7FE5C832,Full Stack Developer,Entry Level,27,10,9,7,5,3,4,0.7,0.5555555555555556,0.2222222222222222,6.0,5.0,1,2.0,1,69.5,53.11,Intermediate
CAND_67651957,Data Engineer,Entry Level,27,10,15,3,3,6,11,0.3333333333333333,0.21428571428571427,0.13043478260869565,12.0,5.0,1,2.0,1,69.5,37.41,Beginner
CAND_5626E585,Product Manager,Entry Level,24,8,0,0,0,8,0,0.0,0.0,0.0,12.0,0.0,0,1.0,1,38.0,11.4,Beginner
CAND_C5DEDE59,Data Scientist,Fresher,26,10,9,4,4,6,5,0.4,0.4444444444444444,0.21052631578947367,0.0,4.0,1,3.0,1,65.0,37.85,Beginner
CAND_7832C3A4,Business Analyst,Junior,21,10,6,1,2,9,4,0.1,0.3333333333333333,0.0,24.0,0.0,0,1.0,1,33.5,26.01,Beginner
CAND_D54F9969,Data Analyst,Fresher,27,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,0.0,3.0,1,2.0,1,59.5,42.91,Beginner
CAND_78DA3253,Cloud Engineer,Junior,24,10,7,0,2,10,5,0.0,0.2857142857142857,0.11764705882352941,24.0,3.0,1,1.0,1,53.0,29.27,Beginner
CAND_A9E1BD36,Data Scientist,Entry Level,25,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,12.0,1.0,1,1.0,1,44.5,31.42,Beginner
CAND_BEE9DB48,UI/UX Designer,Fresher,23,10,7,0,0,10,7,0.0,0.0,0.0,0.0,1.0,1,2.0,1,43.5,7.84,Beginner
CAND_713C034C,Data Engineer,Entry Level,24,10,15,3,4,6,10,0.3333333333333333,0.2857142857142857,0.13043478260869565,6.0,4.0,1,0.0,0,56.0,29.7,Beginner
CAND_AF2E896D,Machine Learning Engineer,Entry Level,28,10,1,5,0,5,1,0.5,0.0,0.18181818181818182,6.0,3.0,1,2.0,1,61.0,38.53,Beginner
CAND_612FEC71,AI ML,Fresher,28,10,12,8,3,2,8,0.8,0.2727272727272727,0.0,0.0,0.0,0,2.0,1,46.0,41.03,Beginner
CAND_FF226E48,Backend Developer,Mid Level,22,10,9,2,1,7,8,0.2222222222222222,0.1111111111111111,0.058823529411764705,48.0,4.0,1,2.0,1,57.0,37.73,Beginner
CAND_81306A66,Mobile Developer,Junior,26,10,15,2,5,8,10,0.2,0.3333333333333333,0.04,36.0,3.0,1,2.0,1,58.0,38.83,Beginner
CAND_4E446C84,System Administrator,Junior,26,2,0,0,0,2,0,0.0,0.0,0.0,36.0,1.0,1,2.0,1,48.0,23.07,Beginner
CAND_0362ACD4,Mobile Developer,Fresher,25,10,15,3,2,7,13,0.3,0.13333333333333333,0.04,0.0,2.0,1,1.0,1,49.5,21.74,Beginner
CAND_5B3357FB,Data Analyst,Entry Level,28,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,6.0,2.0,1,3.0,1,58.0,46.03,Beginner
CAND_54247FC6,AI ML,Entry Level,30,10,12,8,2,2,9,0.8,0.18181818181818182,0.23809523809523808,6.0,3.0,1,3.0,1,66.0,55.44,Intermediate
CAND_9499A60E,Data Engineer,Entry Level,28,10,15,1,4,8,10,0.1111111111111111,0.2857142857142857,0.08695652173913043,6.0,3.0,1,1.0,1,59.0,22.31,Beginner
CAND_19E8DA8E,Cloud Engineer,Entry Level,24,10,7,2,1,8,6,0.2,0.14285714285714285,0.11764705882352941,6.0,6.0,1,2.0,1,70.0,27.44,Beginner
CAND_21750FE4,System Administrator,Entry Level,23,2,0,0,0,2,0,0.0,0.0,0.0,12.0,3.0,1,1.0,1,51.5,17.07,Beginner
CAND_DE4DAABA,Machine Learning Engineer,Junior,26,10,1,5,0,5,1,0.5,0.0,0.18181818181818182,24.0,2.0,1,2.0,1,53.0,47.71,Beginner
CAND_DA28CE16,QA Engineer,Junior,22,10,8,1,2,9,6,0.1,0.25,0.0,24.0,7.0,1,2.0,1,72.0,34.1,Beginner
CAND_093CA572,Frontend Developer,Fresher,27,10,10,4,0,6,9,0.4,0.0,0.05263157894736842,0.0,2.0,1,3.0,1,56.5,28.95,Beginner
CAND_F43AC006,Frontend Developer,Fresher,27,10,10,2,2,8,7,0.2,0.2222222222222222,0.05263157894736842,0.0,3.0,1,4.0,1,63.5,27.19,Beginner
CAND_4B158EA4,System Administrator,Junior,26,2,0,0,0,2,0,0.0,0.0,0.0,24.0,4.0,1,2.0,1,63.0,27.15,Beginner
CAND_56DB4CE4,Machine Learning Engineer,Entry Level,22,10,1,1,0,9,1,0.1,0.0,0.09090909090909091,12.0,5.0,1,2.0,1,62.0,24.96,Beginner
CAND_5C8D38A8,DevOps Engineer,Fresher,25,10,7,2,0,8,7,0.2,0.0,0.0,0.0,2.0,1,2.0,1,51.5,17.91,Beginner
CAND_3A585F72,Data Scientist,Entry Level,28,10,9,3,4,7,5,0.3,0.4444444444444444,0.2631578947368421,12.0,5.0,1,1.0,1,69.0,38.34,Beginner
CAND_E2276600,Security Engineer,Entry Level,21,10,13,0,3,10,8,0.0,0.2727272727272727,0.09523809523809523,12.0,3.0,1,1.0,1,48.5,21.08,Beginner
CAND_205CCC60,Frontend Developer,Junior,20,10,10,1,1,9,8,0.1,0.1111111111111111,0.0,24.0,7.0,1,2.0,1,69.0,32.56,Beginner
CAND_DA4215F5,Data Engineer,Junior,26,10,15,3,4,6,10,0.3333333333333333,0.2857142857142857,0.043478260869565216,36.0,2.0,1,0.0,0,49.0,37.63,Beginner
CAND_F2E5617C,QA Engineer,Junior,24,10,8,0,1,10,7,0.0,0.125,0.0,24.0,4.0,1,2.0,1,60.0,28.25,Beginner
CAND_5538B474,Software Engineer,Junior,26,10,11,7,5,3,5,0.7,0.5,0.15,24.0,1.0,1,2.0,1,48.0,58.32,Intermediate
CAND_F838F46F,Frontend Developer,Fresher,23,10,10,2,1,8,8,0.2,0.1111111111111111,0.05263157894736842,0.0,5.0,1,2.0,1,63.5,22.08,Beginner
CAND_72A765B9,UI/UX Designer,Fresher,25,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,7.0,1,2.0,1,76.5,14.25,Beginner
CAND_676D0EC5,Software Engineer,Entry Level,27,10,11,6,5,4,5,0.6,0.5,0.1,12.0,3.0,1,2.0,1,59.5,49.98,Beginner
CAND_FEE07C3F,Full Stack Developer,Entry Level,24,10,9,7,5,3,4,0.7,0.5555555555555556,0.2222222222222222,6.0,4.0,1,0.0,0,56.0,48.44,Beginner
CAND_8C98C3AC,Product Manager,Entry Level,21,8,0,4,0,4,0,0.5,0.0,0.125,6.0,6.0,1,3.0,1,67.5,40.0,Beginner
CAND_7AC5B79B,Security Engineer,Fresher,25,10,13,2,3,8,8,0.2,0.2727272727272727,0.047619047619047616,0.0,4.0,1,3.0,1,63.5,25.62,Beginner
CAND_510609D4,Backend Developer,Entry Level,23,10,9,1,3,8,6,0.1111111111111111,0.3333333333333333,0.11764705882352941,6.0,4.0,1,1.0,1,56.5,23.12,Beginner
CAND_A0E8966C,Data Analyst,Fresher,30,10,7,7,3,3,4,0.7,0.42857142857142855,0.17647058823529413,0.0,4.0,1,3.0,1,71.0,49.48,Beginner
CAND_DF91C5CB,UI/UX Designer,Entry Level,22,10,7,0,0,10,7,0.0,0.0,0.0,12.0,6.0,1,1.0,1,65.0,17.75,Beginner
CAND_617C78B8,System Administrator,Entry Level,26,2,0,0,0,2,0,0.0,0.0,0.0,6.0,3.0,1,4.0,1,62.0,19.85,Beginner
CAND_210CB20A,Security Engineer,Junior,25,10,13,1,3,9,8,0.1,0.2727272727272727,0.0,24.0,0.0,0,2.0,1,41.5,27.8,Beginner
CAND_3CAFCD1C,DevOps Engineer,Entry Level,22,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,12.0,4.0,1,3.0,1,59.0,26.88,Beginner
CAND_46B56AD9,Backend Developer,Fresher,24,10,9,2,3,7,6,0.2222222222222222,0.3333333333333333,0.058823529411764705,0.0,4.0,1,2.0,1,60.0,25.1,Beginner
CAND_AB47233B,Cloud Engineer,Fresher,23,10,7,4,0,6,7,0.4,0.0,0.0,0.0,0.0,0,1.0,1,36.5,19.82,Beginner
CAND_EDB46A74,Security Engineer,Entry Level,25,10,13,1,4,9,7,0.1,0.36363636363636365,0.047619047619047616,12.0,4.0,1,1.0,1,59.5,25.83,Beginner
CAND_4B342277,DevOps Engineer,Fresher,29,10,7,1,3,9,4,0.1,0.42857142857142855,0.058823529411764705,0.0,4.0,1,1.0,1,65.5,19.44,Beginner
CAND_D0BB9C43,QA Engineer,Entry Level,26,10,8,1,2,9,6,0.1,0.25,0.0,12.0,3.0,1,2.0,1,58.0,25.9,Beginner
CAND_A8BA2195,Business Analyst,Junior,24,10,6,2,1,8,5,0.2,0.16666666666666666,0.0625,24.0,4.0,1,0.0,0,56.0,33.4,Beginner
CAND_2456E32C,Backend Developer,Entry Level,21,10,9,4,4,5,5,0.4444444444444444,0.4444444444444444,0.11764705882352941,12.0,3.0,1,2.0,1,50.5,43.01,Beginner
CAND_1FA55B67,QA Engineer,Entry Level,26,10,8,0,0,10,8,0.0,0.0,0.0,12.0,6.0,1,1.0,1,71.0,18.05,Beginner
CAND_4EBFDA4E,Backend Developer,Junior,23,10,9,3,2,6,7,0.3333333333333333,0.2222222222222222,0.17647058823529413,24.0,6.0,1,1.0,1,66.5,43.53,Beginner
CAND_F0724D6E,QA Engineer,Entry Level,25,10,8,0,1,10,7,0.0,0.125,0.0,6.0,1.0,1,2.0,1,46.5,12.99,Beginner
CAND_9F274281,Cloud Engineer,Entry Level,23,10,7,3,0,7,7,0.3,0.0,0.058823529411764705,12.0,4.0,1,2.0,1,58.5,32.31,Beginner
CAND_16245FA7,DevOps Engineer,Fresher,25,10,7,4,2,6,5,0.4,0.2857142857142857,0.058823529411764705,0.0,4.0,1,1.0,1,59.5,29.71,Beginner
CAND_F994D15B,Data Engineer,Fresher,24,10,15,2,5,7,9,0.2222222222222222,0.35714285714285715,0.13043478260869565,0.0,3.0,1,2.0,1,55.0,26.17,Beginner
CAND_AE600A5E,Data Engineer,Fresher,25,10,15,2,5,7,9,0.2222222222222222,0.35714285714285715,0.08695652173913043,0.0,3.0,1,3.0,1,58.5,27.69,Beginner
CAND_8D6CAD52,DevOps Engineer,Fresher,28,10,7,3,1,7,6,0.3,0.14285714285714285,0.058823529411764705,0.0,3.0,1,2.0,1,61.0,26.36,Beginner
CAND_238E647A,Security Engineer,Entry Level,18,10,13,1,3,9,8,0.1,0.2727272727272727,0.047619047619047616,6.0,2.0,1,3.0,1,43.0,22.67,Beginner
CAND_0432F62D,Product Manager,Junior,26,8,0,2,0,6,0,0.25,0.0,0.0,24.0,1.0,1,1.0,1,46.0,30.97,Beginner
CAND_184EE626,DevOps Engineer,Fresher,20,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,0.0,2.0,1,2.0,1,44.0,12.39,Beginner
CAND_7BF585B9,Backend Developer,Fresher,25,10,9,2,2,7,7,0.2222222222222222,0.2222222222222222,0.058823529411764705,0.0,3.0,1,3.0,1,58.5,25.92,Beginner
CAND_B69DBEFC,Business Analyst,Entry Level,24,10,6,1,1,9,5,0.1,0.16666666666666666,0.0625,6.0,3.0,1,2.0,1,55.0,22.1,Beginner
CAND_2BDC51C0,QA Engineer,Fresher,25,10,8,0,3,10,5,0.0,0.375,0.05555555555555555,0.0,5.0,1,0.0,0,62.5,12.71,Beginner
CAND_71C366DC,Product Manager,Entry Level,26,8,0,0,0,8,0,0.0,0.0,0.0,12.0,2.0,1,4.0,1,57.0,21.68,Beginner
CAND_1BD74502,System Administrator,Fresher,27,2,0,1,0,1,0,0.5,0.0,0.5,0.0,2.0,1,0.0,0,50.5,33.36,Beginner
CAND_A845E54B,QA Engineer,Junior,25,10,8,0,3,10,5,0.0,0.375,0.0,24.0,4.0,1,0.0,0,57.5,26.62,Beginner
CAND_BF01B20E,Software Engineer,Junior,25,10,11,5,4,5,6,0.5,0.4,0.25,24.0,4.0,1,1.0,1,59.5,52.73,Intermediate
CAND_3F2D39BA,Data Scientist,Junior,21,10,9,4,4,6,5,0.4,0.4444444444444444,0.05263157894736842,24.0,6.0,1,4.0,1,69.5,52.71,Intermediate
CAND_C9F8B97B,Data Scientist,Entry Level,28,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,6.0,1.0,1,1.0,1,49.0,27.89,Beginner
CAND_940C9440,DevOps Engineer,Fresher,26,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,2.0,1,1.0,1,51.0,9.31,Beginner
CAND_D0175D49,Machine Learning Engineer,Junior,26,10,1,0,0,10,1,0.0,0.0,0.0,36.0,5.0,1,2.0,1,68.0,27.4,Beginner
CAND_73AA9A58,Machine Learning Engineer,Fresher,26,10,1,0,0,10,1,0.0,0.0,0.0,0.0,4.0,1,1.0,1,61.0,10.05,Beginner
CAND_ECC9EECA,Mobile Developer,Junior,23,10,15,0,1,10,14,0.0,0.06666666666666667,0.0,24.0,1.0,1,1.0,1,41.5,21.41,Beginner
CAND_64C97142,Data Engineer,Entry Level,26,10,15,3,3,6,11,0.3333333333333333,0.21428571428571427,0.043478260869565216,6.0,4.0,1,4.0,1,67.0,36.23,Beginner
CAND_1476C222,Business Analyst,Junior,27,10,6,1,2,9,4,0.1,0.3333333333333333,0.0625,36.0,4.0,1,2.0,1,64.5,35.5,Beginner
CAND_AF0FF7E1,Frontend Developer,Mid Level,23,10,10,1,0,9,9,0.1,0.0,0.0,48.0,6.0,1,3.0,1,70.5,33.52,Beginner
CAND_C3ED4A4A,Software Engineer,Entry Level,30,10,11,5,4,5,6,0.5,0.4,0.25,6.0,5.0,1,3.0,1,76.0,46.3,Beginner
CAND_538FD0E4,Machine Learning Engineer,Junior,25,10,1,1,0,9,1,0.1,0.0,0.0,24.0,7.0,1,1.0,1,74.5,29.73,Beginner
CAND_EECDB225,QA Engineer,Entry Level,23,10,8,1,1,9,7,0.1,0.125,0.0,6.0,6.0,1,2.0,1,68.5,21.43,Beginner
CAND_0C6C716E,Business Analyst,Junior,24,10,6,1,0,9,6,0.1,0.0,0.0,36.0,1.0,1,3.0,1,47.0,29.02,Beginner
CAND_F83706D3,System Administrator,Fresher,22,2,0,0,0,2,0,0.0,0.0,0.0,0.0,6.0,1,3.0,1,69.0,14.45,Beginner
CAND_EC28ADAE,Software Engineer,Fresher,25,10,11,5,5,5,5,0.5,0.5,0.2,0.0,6.0,1,4.0,1,75.5,44.77,Beginner
CAND_AFFA7305,Data Engineer,Entry Level,24,10,15,5,2,4,12,0.5555555555555556,0.14285714285714285,0.13043478260869565,6.0,1.0,1,3.0,1,47.0,39.37,Beginner
CAND_2A62660A,Machine Learning Engineer,Fresher,27,10,1,4,0,6,1,0.4,0.0,0.18181818181818182,0.0,5.0,1,4.0,1,73.5,35.4,Beginner
CAND_3F9E2FEF,Mobile Developer,Junior,25,10,15,1,4,9,11,0.1,0.26666666666666666,0.08,24.0,6.0,1,3.0,1,73.5,37.54,Beginner
CAND_8F142C53,System Administrator,Entry Level,28,2,0,1,0,1,0,0.5,0.0,0.5,12.0,6.0,1,4.0,1,80.0,52.0,Intermediate
CAND_F3F2A7D5,QA Engineer,Entry Level,24,10,8,1,2,9,6,0.1,0.25,0.1111111111111111,6.0,2.0,1,3.0,1,52.0,23.85,Beginner
CAND_347F23C0,Frontend Developer,Fresher,22,10,10,2,2,8,7,0.2,0.2222222222222222,0.0,0.0,2.0,1,3.0,1,49.0,22.01,Beginner
CAND_925C11E0,Backend Developer,Fresher,27,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.058823529411764705,0.0,2.0,1,0.0,0,50.5,26.74,Beginner
CAND_F080BFD5,DevOps Engineer,Junior,25,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,36.0,6.0,1,2.0,1,71.5,37.89,Beginner
CAND_2F9FDEBA,Security Engineer,Fresher,22,10,13,1,4,9,7,0.1,0.36363636363636365,0.09523809523809523,0.0,5.0,1,1.0,1,60.0,19.06,Beginner
CAND_C6900C43,Data Engineer,Junior,27,10,15,3,1,6,13,0.3333333333333333,0.07142857142857142,0.08695652173913043,36.0,2.0,1,1.0,1,52.5,38.31,Beginner
CAND_0F905AD4,Business Analyst,Fresher,23,10,6,0,1,10,5,0.0,0.16666666666666666,0.0625,0.0,2.0,1,2.0,1,48.5,12.36,Beginner
CAND_ED4BAC21,Cloud Engineer,Junior,26,10,7,3,2,7,5,0.3,0.2857142857142857,0.0,36.0,1.0,1,3.0,1,50.0,40.02,Beginner
CAND_F02BEFB7,Security Engineer,Fresher,25,10,13,2,2,8,9,0.2,0.18181818181818182,0.14285714285714285,0.0,3.0,1,1.0,1,54.5,21.69,Beginner
CAND_5711123A,Full Stack Developer,Entry Level,25,10,9,7,4,3,5,0.7,0.4444444444444444,0.1111111111111111,12.0,2.0,1,2.0,1,51.5,51.52,Intermediate
CAND_8F9B03CE,Full Stack Developer,Entry Level,25,10,9,6,4,4,5,0.6,0.4444444444444444,0.1111111111111111,12.0,3.0,1,2.0,1,56.5,49.44,Beginner
CAND_B62C5187,Frontend Developer,Mid Level,23,10,10,0,1,10,8,0.0,0.1111111111111111,0.0,48.0,0.0,0,2.0,1,38.5,22.04,Beginner
CAND_51954EEB,System Administrator,Entry Level,22,2,0,0,0,2,0,0.0,0.0,0.0,6.0,5.0,1,2.0,1,62.0,15.85,Beginner
CAND_8A42A39C,Software Engineer,Entry Level,28,10,11,5,5,5,5,0.5,0.5,0.15,6.0,5.0,1,1.0,1,69.0,41.45,Beginner
CAND_2C9A6331,DevOps Engineer,Mid Level,26,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,48.0,2.0,1,2.0,1,53.0,35.29,Beginner
CAND_EDA997C7,Data Analyst,Fresher,28,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,0.0,3.0,1,4.0,1,65.0,46.3,Beginner
CAND_29028BFD,UI/UX Designer,Entry Level,24,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,6.0,1.0,1,2.0,1,45.0,14.52,Beginner
CAND_8CB29A52,Business Analyst,Mid Level,21,10,6,4,0,6,6,0.4,0.0,0.125,48.0,3.0,1,1.0,1,48.5,42.3,Beginner
CAND_A98C3A90,Data Scientist,Fresher,28,10,9,3,4,7,5,0.3,0.4444444444444444,0.15789473684210525,0.0,4.0,1,4.0,1,70.0,35.31,Beginner
CAND_B4F17BC9,Security Engineer,Fresher,23,10,13,1,3,9,8,0.1,0.2727272727272727,0.047619047619047616,0.0,1.0,1,1.0,1,41.5,13.18,Beginner
CAND_C86714A5,Product Manager,Fresher,23,8,0,3,0,5,0,0.375,0.0,0.0,0.0,3.0,1,3.0,1,55.5,28.77,Beginner
CAND_529E41CD,Mobile Developer,Entry Level,21,10,15,0,4,10,11,0.0,0.26666666666666666,0.12,12.0,4.0,1,2.0,1,55.5,23.74,Beginner
CAND_B2A85CD9,UI/UX Designer,Fresher,21,10,7,0,0,10,7,0.0,0.0,0.0,0.0,4.0,1,1.0,1,53.5,9.68,Beginner
CAND_7240940E,Product Manager,Fresher,23,8,0,3,0,5,0,0.375,0.0,0.0,0.0,1.0,1,1.0,1,41.5,20.74,Beginner
CAND_5E779EDF,Security Engineer,Entry Level,25,10,13,0,2,10,9,0.0,0.18181818181818182,0.0,6.0,3.0,1,1.0,1,54.5,15.29,Beginner
CAND_4C2040CA,Data Analyst,Junior,27,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,24.0,5.0,1,1.0,1,67.5,55.43,Intermediate
